Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
1.0,0.71,0.17,0.38,0.07400000000000001,5.2,0.49,0.182,9.958,0.335,0.52,0.096
1.0,0.75,0.42,0.34,0.043,4.0,0.34,0.108,9.9155,0.314,0.45,0.128
1.0,0.8400000000000001,0.22,0.3,0.08900000000000001,2.4,0.17,0.118,9.9456,0.29900000000000004,0.34,0.105
1.0,0.65,0.14,0.32,0.027000000000000003,3.7000000000000006,0.18,0.089,9.924,0.33999999999999997,0.74,0.115
1.0,0.73,0.2,0.29,0.19899999999999998,3.9,0.69,0.237,10.0037,0.31,0.48,0.092
1.0,0.5700000000000001,0.24,0.3,0.013000000000000001,3.0,0.25,0.098,9.8968,0.337,0.43,0.124
1.0,0.55,0.34,0.26,0.022000000000000002,2.1,0.31,0.119,9.8919,0.355,0.49,0.13
1.0,0.6599999999999999,0.285,0.49,0.114,3.5000000000000004,0.57,0.137,9.9732,0.308,0.54,0.08900000000000001
1.0,0.82,0.25,0.46,0.0375,5.0,0.14,0.102,9.9524,0.32799999999999996,0.58,0.09699999999999999
1.0,0.7,0.32,0.29,0.049,3.6000000000000005,0.41,0.15,9.9168,0.33799999999999997,0.43,0.122
1.0,0.64,0.18,0.48,0.18,5.4,0.56,0.183,10.003799999999998,0.298,0.61,0.085
1.0,0.6799999999999999,0.22,0.35,0.175,3.9,0.38,0.153,9.994,0.324,0.42,0.09
1.0,0.8699999999999999,0.45,0.4,0.015,6.7,0.17,0.1,9.957,0.327,0.57,0.10099999999999999
1.0,0.61,0.44,0.28,0.0425,3.2,0.43,0.132,9.916,0.32599999999999996,0.47,0.113
1.0,0.6599999999999999,0.28,0.41,0.07,4.6,0.59,0.194,9.9558,0.314,0.48,0.094
1.0,0.64,0.15,0.31,0.011000000000000001,4.3999999999999995,0.25,0.096,9.932,0.354,0.51,0.10300000000000001
1.0,0.9199999999999999,0.15,0.68,0.016,4.6,0.22,0.13,9.948,0.302,0.45,0.10400000000000001
1.0,0.6799999999999999,0.25,0.27,0.107,7.6,0.47,0.154,9.967,0.305,0.38,0.09
1.0,0.61,0.14,0.25,0.013000000000000001,4.7,0.37,0.173,9.925,0.335,0.46,0.1
1.0,0.6799999999999999,0.34,0.44,0.066,5.2,0.28,0.156,9.955,0.314,0.41,0.096
1.0,0.6799999999999999,0.23,0.42,0.07400000000000001,4.3999999999999995,0.56,0.189,9.958,0.322,0.48,0.09300000000000001
1.0,0.8,0.37,0.32,0.016,4.0,0.32,0.166,9.92,0.3,0.55,0.113
1.0,0.62,0.23,0.38,0.016,4.3999999999999995,0.12,0.113,9.9176,0.32999999999999996,0.73,0.114
1.0,0.7,0.19,0.33,0.063,3.2,0.42,0.127,9.9182,0.331,0.38,0.122
1.0,0.6599999999999999,0.31,0.07,0.015,3.3000000000000003,0.55,0.144,9.9208,0.316,0.42,0.1
1.0,0.5700000000000001,0.25,0.27,0.10800000000000001,5.0,0.58,0.116,9.959200000000001,0.31,0.5,0.098
1.0,0.6,0.36,0.06,0.013999999999999999,6.6000000000000005,0.27,0.128,9.934,0.32599999999999996,0.55,0.09300000000000001
1.0,0.75,0.27,0.31,0.177,5.1,0.33,0.173,9.99,0.309,0.64,0.102
1.0,0.64,0.18,0.48,0.04,18.600000000000005,0.64,0.15,9.945,0.306,0.4,0.09300000000000001
1.0,0.6900000000000001,0.25,0.26,0.052000000000000005,2.4,0.36,0.135,9.948,0.316,0.72,0.107
1.0,0.6,0.21,0.3,0.087,3.6000000000000005,0.47,0.127,9.9368,0.318,0.39,0.106
1.0,0.75,0.35,0.48,0.124,5.6000000000000005,0.61,0.1765,9.9803,0.29700000000000004,0.52,0.08800000000000001
1.0,0.8,0.22,0.31,0.055999999999999994,4.9,0.24,0.097,9.93,0.31,0.42,0.109
1.0,0.79,0.46,0.4,0.10099999999999999,16.8,0.19,0.184,9.978200000000001,0.306,0.62,0.095
1.0,0.6900000000000001,0.28,0.3,0.083,2.6,0.37,0.113,9.9139,0.29900000000000004,0.38,0.12300000000000001
1.0,0.6599999999999999,0.22,0.53,0.151,5.2,0.22,0.136,9.986,0.294,0.35,0.094
1.0,0.6799999999999999,0.16,0.36,0.013000000000000001,3.4000000000000004,0.32,0.098,9.9058,0.302,0.58,0.113
1.0,0.63,0.41,0.22,0.073,3.5000000000000004,0.23,0.117,9.917200000000001,0.32,0.39,0.11939999999999999
1.0,0.74,0.26,0.31,0.024,4.3,0.58,0.178,9.940999999999999,0.34199999999999997,0.68,0.106
1.0,0.6599999999999999,0.25,0.35,0.14,6.9,0.42,0.163,9.99,0.356,0.47,0.098
1.0,0.78,0.29,0.36,0.07,4.2,0.38,0.161,9.940999999999999,0.32599999999999996,0.37,0.11199999999999999
1.0,0.67,0.41,0.27,0.026000000000000002,3.3000000000000003,0.25,0.085,9.9086,0.305,0.34,0.11699999999999999
1.0,0.6,0.26,0.26,0.022000000000000002,3.5000000000000004,0.1,0.072,9.89465,0.311,0.48,0.1215
1.0,0.8099999999999999,0.33,0.22,0.052000000000000005,4.7,0.24,0.151,9.9527,0.322,0.47,0.10300000000000001
1.0,0.75,0.17,0.32,0.017,4.0,0.51,0.148,9.916,0.321,0.44,0.115
1.0,0.6900000000000001,0.36,0.35,0.086,3.8,0.37,0.125,9.916,0.3,0.32,0.124
1.0,0.8699999999999999,0.23,0.32,0.134,4.3999999999999995,0.35,0.169,9.9975,0.312,0.47,0.08800000000000001
1.0,0.73,0.13,0.32,0.14400000000000002,5.1,0.34,0.109,9.974,0.32,0.35,0.092
1.0,0.72,0.24,0.4,0.013999999999999999,4.5,0.31,0.106,9.914,0.288,0.38,0.10800000000000001
1.0,0.65,0.29,0.52,0.079,4.9,0.35,0.192,9.9551,0.316,0.51,0.095
1.0,0.5700000000000001,0.22,0.22,0.16649999999999998,4.3999999999999995,0.39,0.11,9.9855,0.324,0.48,0.09
1.0,0.65,0.26,0.34,0.163,5.1,0.56,0.197,10.004,0.34900000000000003,0.42,0.098
1.0,0.8300000000000001,0.2,0.49,0.017,4.0,0.34,0.169,9.938,0.305,0.37,0.10099999999999999
1.0,0.76,0.34,0.39,0.076,4.0,0.45,0.215,9.965,0.311,0.53,0.092
1.0,0.64,0.24,0.49,0.057999999999999996,5.3,0.25,0.12,9.942,0.301,0.98,0.105
1.0,0.85,0.19,0.56,0.17300000000000001,5.5,0.47,0.169,10.0047,0.307,0.67,0.09300000000000001
1.0,0.64,0.17,0.3,0.027999999999999997,3.4000000000000004,0.33,0.125,9.915199999999999,0.303,0.49,0.10400000000000001
1.0,0.6599999999999999,0.25,0.31,0.124,5.8999999999999995,0.52,0.181,9.984,0.351,0.47,0.098
1.0,0.52,0.44,0.04,0.013999999999999999,3.6000000000000005,0.43,0.119,9.894,0.33599999999999997,0.33,0.121
1.0,0.74,0.26,0.29,0.037000000000000005,4.8,0.14,0.073,9.915000000000001,0.306,0.45,0.114
1.0,0.58,0.36,0.5,0.01,12.7,0.63,0.178,9.9212,0.31,0.45,0.09699999999999999
1.0,0.67,0.23,0.39,0.025,17.2,0.63,0.158,9.937000000000001,0.311,0.36,0.094
1.0,0.6799999999999999,0.37,0.28,0.04,3.0,0.29,0.079,9.9,0.323,0.46,0.124
1.0,0.58,0.23,0.31,0.035,4.3999999999999995,0.35,0.158,9.899799999999999,0.319,0.37,0.121
1.0,0.6799999999999999,0.28,0.4,0.22,4.8,0.48,0.167,10.009999999999998,0.29300000000000004,0.5,0.087
1.0,0.6,0.16,0.36,0.016,4.2,0.13,0.061,9.9143,0.322,0.54,0.10800000000000001
1.0,0.6599999999999999,0.34,0.4,0.081,4.6,0.68,0.17,9.9494,0.315,0.5,0.0955
1.0,0.75,0.25,0.47,0.040999999999999995,4.1000000000000005,0.95,0.163,9.9184,0.292,0.59,0.113
1.0,0.74,0.28,0.3,0.053,5.4,0.44,0.161,9.940999999999999,0.312,0.48,0.10300000000000001
1.0,0.6799999999999999,0.32,0.23,0.033,2.6,0.31,0.099,9.896,0.31,0.4,0.124
1.0,0.5,0.55,0.14,0.083,3.2,0.35,0.164,9.918,0.353,0.51,0.125
1.0,0.61,0.23,0.45,0.106,9.4,0.49,0.169,9.9699,0.305,0.54,0.08800000000000001
1.0,0.67,0.24,0.26,0.126,5.3,0.44,0.182,9.9802,0.34199999999999997,0.42,0.09699999999999999
1.0,0.6,0.36,0.39,0.032,2.7,0.2,0.125,9.91,0.33799999999999997,0.39,0.113
1.0,0.6599999999999999,0.26,0.56,0.154,5.3,0.32,0.141,9.981,0.311,0.49,0.09300000000000001
1.0,0.63,0.29,0.14,0.0705,4.5,0.5,0.177,9.9564,0.323,0.42,0.09
1.0,0.65,0.25,0.27,0.174,6.4,0.29,0.14,9.977599999999999,0.32,0.49,0.10099999999999999
1.0,0.5900000000000001,0.24,0.28,0.013000000000000001,3.2,0.36,0.095,9.8889,0.308,0.64,0.129
1.0,0.9,0.55,0.3,0.081,2.6,0.14,0.071,9.93,0.294,0.36,0.11800000000000001
1.0,0.86,0.37,0.7,0.1215,3.9,0.21,0.158,9.983,0.3,0.73,0.09300000000000001
1.0,0.73,0.19,0.27,0.139,5.7,0.45,0.155,9.9807,0.294,0.41,0.08800000000000001
1.0,0.63,0.3,0.19,0.077,4.9,0.47,0.184,9.9514,0.322,0.48,0.095
1.0,0.72,0.32,0.3,0.0825,2.0,0.14,0.104,9.9362,0.29900000000000004,0.44,0.114
1.0,0.6799999999999999,0.24,0.33,0.032,4.9,0.68,0.161,9.9324,0.31,0.69,0.102
1.0,0.6,0.14,0.17,0.055999999999999994,3.6000000000000005,0.37,0.127,9.9373,0.305,0.57,0.098
1.0,0.89,0.27,0.28,0.008,2.4,0.29,0.128,9.8984,0.301,0.35,0.124
1.0,0.58,0.17,0.34,0.018000000000000002,4.5,0.96,0.17,9.9035,0.33799999999999997,0.9,0.11800000000000001
1.0,0.77,0.28,0.35,0.153,5.6000000000000005,0.31,0.117,9.998000000000001,0.327,0.5,0.096
1.0,0.6599999999999999,0.16,0.32,0.013999999999999999,3.5000000000000004,0.49,0.186,9.906,0.335,0.64,0.124
1.0,0.7,0.18,0.37,0.015,4.3,0.16,0.104,9.9216,0.318,0.5,0.10800000000000001
1.0,0.73,0.25,0.27,0.038,4.7,0.16,0.079,9.917300000000001,0.307,0.46,0.113
1.0,0.63,0.19,0.32,0.027999999999999997,4.6,0.18,0.08,9.904300000000001,0.292,0.47,0.1105
1.0,0.7,0.27,0.48,0.061,4.2,0.6,0.184,9.9566,0.32,0.5,0.094
1.0,0.63,0.26,0.21,0.04,3.0,0.24,0.125,9.915000000000001,0.306,0.34,0.107
1.0,0.6599999999999999,0.55,0.01,0.027000000000000003,3.4000000000000004,0.56,0.122,9.906,0.315,0.3,0.11900000000000001
1.0,0.6,0.395,0.0,0.013999999999999999,4.2,0.07,0.055,9.913499999999999,0.337,0.38,0.11199999999999999
1.0,0.6599999999999999,0.17,0.36,0.019,3.6000000000000005,0.38,0.11,9.9056,0.305,0.54,0.114
1.0,0.7,0.36,0.32,0.105,4.5,0.35,0.135,9.935,0.309,0.33,0.11599999999999999
1.0,0.72,0.33,0.22,0.045,3.1,0.1,0.073,9.9076,0.29700000000000004,0.52,0.122
1.0,0.64,0.33,0.44,0.08900000000000001,5.5,0.52,0.164,9.9488,0.31,0.48,0.096
1.0,0.71,0.2,0.37,0.015,4.9,0.28,0.129,9.922600000000001,0.315,0.52,0.10800000000000001
1.0,0.5599999999999999,0.33,0.28,0.012,3.1,0.33,0.097,9.912600000000001,0.34900000000000003,0.58,0.109
1.0,0.71,0.13,0.4,0.012,4.7,0.54,0.134,9.932,0.32999999999999996,0.97,0.098
1.0,0.8300000000000001,0.4,0.41,0.08199999999999999,5.0,0.15,0.122,9.979,0.339,0.49,0.09300000000000001
1.0,0.71,0.26,0.34,0.14400000000000002,6.7,0.35,0.189,9.986,0.307,0.53,0.091
1.0,0.72,0.32,0.4,0.087,3.8,0.45,0.154,9.9568,0.32,0.47,0.10400000000000001
1.0,0.5900000000000001,0.34,0.31,0.02,3.0,0.38,0.142,9.8892,0.33999999999999997,0.41,0.129
1.0,0.74,0.14,0.3,0.013000000000000001,3.3000000000000003,0.25,0.091,9.9268,0.353,0.39,0.106
1.0,0.72,0.16,0.49,0.013000000000000001,3.7000000000000006,0.27,0.104,9.924,0.323,0.57,0.106
1.0,0.6900000000000001,0.18,0.36,0.013000000000000001,3.6000000000000005,0.4,0.117,9.934,0.327,0.95,0.095
1.0,0.67,0.16,0.28,0.025,4.6,0.4,0.153,9.921,0.33799999999999997,0.51,0.114
1.0,0.6599999999999999,0.24,0.28,0.018000000000000002,2.8000000000000003,0.39,0.132,9.9182,0.33399999999999996,0.46,0.114
1.0,0.6799999999999999,0.22,0.31,0.063,3.5000000000000004,0.33,0.17,9.918,0.324,0.66,0.126
1.0,0.65,0.34,0.46,0.01,2.3,0.06,0.08,9.8865,0.315,0.54,0.129
1.0,0.8099999999999999,0.19,0.58,0.16649999999999998,4.9,0.48,0.181,10.006,0.32,0.62,0.091
1.0,0.67,0.39,0.24,0.027000000000000003,1.7000000000000002,0.22,0.08,9.9084,0.303,0.37,0.115
1.0,0.71,0.27,0.27,0.10400000000000001,4.1000000000000005,0.26,0.114,9.933499999999999,0.304,0.52,0.115
1.0,0.71,0.26,0.3,0.02,3.1,0.13,0.128,9.917,0.319,0.49,0.114
1.0,0.79,0.14,0.74,0.012,2.8000000000000003,0.3,0.165,9.91,0.308,0.82,0.12300000000000001
1.0,0.74,0.41,0.66,0.10800000000000001,5.1,0.77,0.194,9.976,0.305,0.46,0.087
1.0,0.6799999999999999,0.18,0.28,0.098,3.9,0.29,0.113,9.9406,0.311,0.45,0.109
1.0,0.6799999999999999,0.21,0.49,0.145,6.0,0.5,0.17,9.991,0.355,0.44,0.098
1.0,0.78,0.13,0.3,0.018000000000000002,4.0,0.43,0.179,9.955,0.343,0.41,0.09
1.0,0.53,0.24,0.33,0.013000000000000001,3.3000000000000003,0.25,0.097,9.906,0.359,0.38,0.11
1.0,0.6599999999999999,0.46,0.49,0.07400000000000001,5.2,0.19,0.184,9.956,0.311,0.38,0.09
1.0,0.67,0.54,0.27,0.071,4.9,0.08,0.178,9.9502,0.316,0.38,0.094
1.0,0.62,0.21,0.34,0.066,3.0,0.36,0.091,9.914,0.33199999999999996,0.45,0.125
1.0,0.8400000000000001,0.29,0.29,0.0105,3.2,0.04,0.055,9.908,0.29100000000000004,0.32,0.114
1.0,0.71,0.14,0.35,0.013999999999999999,3.9,0.24,0.128,9.9212,0.29700000000000004,0.68,0.10400000000000001
1.0,0.71,0.23,0.3,0.026000000000000002,3.4000000000000004,0.62,0.148,9.9121,0.303,0.56,0.113
1.0,0.6799999999999999,0.16,0.4,0.023,3.7000000000000006,0.18,0.102,9.923,0.34900000000000003,0.42,0.114
1.0,0.67,0.23,0.42,0.11199999999999999,4.7,0.52,0.171,9.9758,0.354,0.74,0.10400000000000001
1.0,0.76,0.18,0.46,0.102,5.5,0.58,0.135,9.968,0.314,0.43,0.099
1.0,0.64,0.18,0.31,0.016,4.9,0.36,0.127,9.934,0.36,0.67,0.10400000000000001
1.0,0.61,0.15,0.29,0.062,4.6,0.39,0.151,9.947099999999999,0.36,0.44,0.106
1.0,0.64,0.24,0.29,0.114,5.1,0.32,0.166,9.968,0.331,0.45,0.095
1.0,0.67,0.26,0.26,0.04,7.9,0.355,0.216,9.956,0.331,0.68,0.095
1.0,0.7,0.31,0.35,0.016,6.3,0.13,0.119,9.9184,0.322,0.5,0.107
1.0,0.73,0.26,0.32,0.012,4.1000000000000005,0.29,0.094,9.8978,0.307,0.45,0.12
1.0,0.5900000000000001,0.26,0.4,0.013000000000000001,4.7,0.12,0.139,9.945,0.34500000000000003,0.53,0.10400000000000001
1.0,0.64,0.17,0.27,0.067,3.6000000000000005,0.88,0.223,9.948,0.32799999999999996,0.35,0.102
1.0,0.61,0.38,0.14,0.039,6.0,0.27,0.113,9.9344,0.307,0.34,0.092
1.0,0.71,0.18,0.74,0.156,4.3999999999999995,0.44,0.176,9.996,0.33799999999999997,0.67,0.09
1.0,0.73,0.32,0.35,0.013999999999999999,5.0,0.08,0.163,9.9244,0.324,0.42,0.107
1.0,0.78,0.27,0.58,0.11199999999999999,3.6000000000000005,0.44,0.161,9.977,0.306,0.41,0.08900000000000001
1.0,0.6599999999999999,0.41,0.24,0.049,15.8,0.47,0.144,9.947099999999999,0.317,0.49,0.094
1.0,0.7,0.15,0.29,0.16399999999999998,5.800000000000001,0.45,0.11,9.978,0.315,0.37,0.09699999999999999
1.0,0.78,0.29,0.29,0.0315,4.3999999999999995,0.41,0.117,9.9153,0.324,0.35,0.115
1.0,0.52,0.31,0.36,0.051,3.1,0.46,0.145,9.897,0.314,0.31,0.124
1.0,0.64,0.16,0.28,0.022000000000000002,4.2,0.33,0.093,9.914,0.331,0.43,0.111
1.0,0.64,0.37,0.12,0.059000000000000004,5.6000000000000005,0.06,0.091,9.9536,0.306,0.46,0.084
1.0,0.62,0.33,0.27,0.049,3.6000000000000005,0.3,0.134,9.927,0.32,0.42,0.10400000000000001
1.0,0.63,0.22,0.34,0.012,3.6000000000000005,0.32,0.096,9.8961,0.306,0.74,0.11599999999999999
1.0,0.8300000000000001,0.39,0.7,0.106,4.5,0.33,0.169,9.976,0.309,0.57,0.094
1.0,0.71,0.25,0.49,0.03,3.0,0.3,0.096,9.902999999999999,0.313,0.39,0.12300000000000001
1.0,0.72,0.17,0.34,0.064,4.2,0.16,0.111,9.9278,0.29900000000000004,0.4,0.10800000000000001
1.0,0.5599999999999999,0.295,0.2,0.022000000000000002,4.9,0.18,0.134,9.9378,0.321,0.68,0.1
1.0,0.72,0.29,0.4,0.136,4.5,0.66,0.231,9.977,0.308,0.59,0.096
1.0,0.5700000000000001,0.36,0.21,0.067,3.8,0.51,0.166,9.940999999999999,0.329,0.63,0.1
1.0,0.64,0.33,0.28,0.04,4.0,0.24,0.081,9.902999999999999,0.32599999999999996,0.64,0.126
1.0,0.73,0.36,0.62,0.071,3.3000000000000003,0.48,0.185,9.9472,0.314,0.62,0.106
1.0,0.73,0.18,0.29,0.012,4.3999999999999995,0.12,0.143,9.918,0.32,0.48,0.113
1.0,0.63,0.21,0.58,0.1,8.1,0.34,0.126,9.962,0.29500000000000004,0.46,0.08900000000000001
1.0,0.64,0.36,0.2,0.057,11.799999999999999,0.61,0.172,9.946,0.324,0.43,0.095
1.0,0.77,0.17,0.52,0.059000000000000004,1.7000000000000002,0.21,0.084,9.929,0.314,0.4,0.11900000000000001
1.0,0.6900000000000001,0.2,0.36,0.015,3.1,0.38,0.147,9.931,0.335,0.56,0.11
1.0,0.6799999999999999,0.23,0.32,0.016,2.6,0.43,0.147,9.904,0.329,0.54,0.125
1.0,0.6599999999999999,0.24,0.38,0.08,4.2,0.56,0.187,9.9577,0.321,0.46,0.092
1.0,0.75,0.21,0.68,0.109,4.5,0.38,0.133,9.978,0.3,0.36,0.087
1.0,0.7,0.14,0.41,0.009000000000000001,3.7000000000000006,0.22,0.095,9.914,0.325,0.43,0.109
1.0,0.6599999999999999,0.2,0.14,0.044000000000000004,18.4,0.35,0.168,9.939599999999999,0.29300000000000004,0.45,0.094
1.0,0.6900000000000001,0.32,0.13,0.078,4.2,0.11,0.117,9.96,0.323,0.37,0.092
1.0,0.5599999999999999,0.41,0.22,0.071,5.0,0.44,0.154,9.931,0.32999999999999996,0.4,0.105
1.0,0.5900000000000001,0.22,0.45,0.226,12.0,0.55,0.122,9.9636,0.31,0.35,0.128
1.0,0.55,0.35,0.35,0.011000000000000001,4.5,0.14,0.167,9.92,0.33399999999999996,0.68,0.099
1.0,0.7,0.32,0.24,0.062,4.8,0.31,0.228,9.957,0.323,0.62,0.094
1.0,0.73,0.2,0.29,0.195,3.9,0.69,0.237,10.0037,0.31,0.48,0.092
1.0,0.48,0.17,0.28,0.028999999999999998,3.0,0.22,0.111,9.902,0.33799999999999997,0.34,0.113
1.0,0.67,0.18,0.25,0.14300000000000002,4.8,0.79,0.149,9.975000000000001,0.312,0.37,0.09699999999999999
1.0,0.79,0.25,0.34,0.114,4.0,0.53,0.202,9.9708,0.311,0.57,0.096
1.0,0.8,0.74,0.21,0.04,5.0,0.24,0.133,9.941799999999999,0.306,0.38,0.09699999999999999
1.0,0.7,0.35,0.31,0.018000000000000002,6.9,0.15,0.162,9.943999999999999,0.318,0.47,0.094
1.0,0.71,0.21,0.28,0.027000000000000003,3.4000000000000004,0.23,0.111,9.9405,0.335,0.64,0.102
1.0,0.5900000000000001,0.24,0.3,0.02,3.3000000000000003,0.28,0.092,9.9225,0.339,0.69,0.109
1.0,0.61,0.16,0.24,0.013999999999999999,4.6,0.17,0.077,9.9319,0.366,0.57,0.10300000000000001
1.0,0.67,0.47,0.29,0.0475,3.4000000000000004,0.29,0.134,9.9056,0.329,0.46,0.13
1.0,0.64,0.24,0.31,0.027999999999999997,3.8,0.41,0.114,9.9155,0.337,0.66,0.11699999999999999
1.0,0.62,0.16,0.47,0.013999999999999999,2.9000000000000004,0.23,0.081,9.9,0.32599999999999996,0.42,0.122
1.0,0.65,0.32,0.23,0.012,5.4,0.39,0.208,9.927200000000001,0.318,0.46,0.099
1.0,0.5900000000000001,0.25,0.27,0.015,2.9000000000000004,0.37,0.081,9.892,0.32,0.46,0.122
1.0,0.6,0.25,0.4,0.057,5.2,0.56,0.152,9.9398,0.316,0.88,0.105
1.0,0.63,0.48,0.48,0.018000000000000002,3.5000000000000004,0.35,0.096,9.9121,0.34900000000000003,0.74,0.122
1.0,0.58,0.32,0.28,0.043,3.2,0.46,0.115,9.8946,0.316,0.57,0.13
1.0,0.7,0.35,0.24,0.019,4.0,0.21,0.144,9.923,0.335,0.38,0.11
1.0,0.73,0.19,0.27,0.139,5.7,0.45,0.155,9.9807,0.294,0.41,0.08800000000000001
1.0,0.71,0.18,0.32,0.122,4.8,0.36,0.125,9.967,0.292,0.54,0.094
1.0,0.64,0.22,0.31,0.139,4.0,0.57,0.135,9.9672,0.321,0.38,0.107
1.0,0.7,0.24,0.3,0.12300000000000001,3.5000000000000004,0.72,0.172,9.953999999999999,0.29900000000000004,0.57,0.10400000000000001
1.0,0.79,0.17,0.32,0.016,5.3,0.47,0.15,9.948,0.329,0.76,0.096
1.0,0.73,0.27,0.3,0.013000000000000001,4.0,0.26,0.084,9.9222,0.32799999999999996,0.53,0.107
1.0,0.9199999999999999,0.71,0.23,0.062,4.2,0.15,0.093,9.948,0.28900000000000003,0.34,0.10099999999999999
1.0,0.67,0.24,0.33,0.12300000000000001,4.6,0.31,0.145,9.983,0.33599999999999997,0.4,0.095
1.0,0.8099999999999999,0.2,0.3,0.013000000000000001,3.6000000000000005,0.07,0.049,9.924199999999999,0.29900000000000004,0.73,0.10300000000000001
1.0,0.63,0.18,0.22,0.055999999999999994,4.7,0.45,0.147,9.9383,0.309,0.54,0.1
1.0,0.6900000000000001,0.48,0.36,0.035,3.0,0.31,0.135,9.904,0.314,0.38,0.122
1.0,0.6799999999999999,0.18,0.35,0.054000000000000006,5.4,0.53,0.143,9.928700000000001,0.31,0.54,0.11
1.0,0.76,0.39,0.46,0.11699999999999999,8.4,0.55,0.17,9.9773,0.29100000000000004,0.51,0.09
1.0,0.5700000000000001,0.26,0.24,0.17800000000000002,5.8999999999999995,0.23,0.124,9.9773,0.32999999999999996,0.5,0.10099999999999999
1.0,0.6,0.41,0.05,0.015,6.3,0.17,0.12,9.932,0.321,0.56,0.092
1.0,0.6,0.28,0.27,0.155,3.6000000000000005,0.31,0.134,9.9408,0.319,0.44,0.13
1.0,0.64,0.22,0.38,0.091,4.3999999999999995,0.35,0.127,9.9326,0.29700000000000004,0.3,0.11
1.0,0.74,0.3,0.49,0.08199999999999999,5.5,0.49,0.188,9.974,0.352,0.58,0.09699999999999999
1.0,0.62,0.31,0.26,0.048,3.7000000000000006,0.36,0.148,9.928,0.321,0.41,0.10400000000000001
1.0,0.5599999999999999,0.15,0.26,0.0555,5.1,0.51,0.139,9.9336,0.34700000000000003,0.5,0.11
1.0,0.74,0.26,0.43,0.06,2.1999999999999997,0.22,0.125,9.928,0.313,0.55,0.115
1.0,0.6,0.3,0.44,0.015,4.6,0.15,0.182,9.945500000000001,0.35,0.52,0.10400000000000001
1.0,0.71,0.29,0.34,0.078,3.6000000000000005,0.49,0.128,9.9397,0.321,0.4,0.107
1.0,0.6799999999999999,0.26,0.33,0.015,4.7,0.44,0.167,9.928,0.312,0.44,0.105
1.0,0.9199999999999999,0.28,0.49,0.11800000000000001,4.2,0.29,0.137,9.98,0.31,0.34,0.10099999999999999
1.0,0.76,0.17,0.27,0.046,5.0,0.23,0.098,9.9422,0.308,0.47,0.095
1.0,0.75,0.38,0.33,0.05,4.5,0.3,0.131,9.942,0.33199999999999996,0.44,0.109
1.0,0.74,0.29,0.28,0.102,3.2,0.43,0.138,9.951,0.31,0.47,0.106
1.0,0.74,0.32,0.22,0.017,5.1,0.5,0.179,9.955,0.32799999999999996,0.69,0.08900000000000001
1.0,0.6900000000000001,0.54,0.32,0.132,5.0,0.53,0.236,9.972999999999999,0.32,0.5,0.096
1.0,0.7,0.33,0.28,0.057,3.3000000000000003,0.39,0.204,9.9176,0.317,0.64,0.125
1.0,0.76,0.27,0.29,0.025,5.8999999999999995,0.37,0.115,9.9328,0.309,0.37,0.098
1.0,0.74,0.2,0.33,0.019,3.5000000000000004,0.39,0.138,9.91,0.317,0.44,0.11699999999999999
1.0,0.61,0.17,0.42,0.151,3.3000000000000003,0.28,0.124,9.968399999999999,0.28700000000000003,0.47,0.095
1.0,0.64,0.225,0.48,0.022000000000000002,11.5,0.29,0.104,9.918,0.324,0.58,0.121
1.0,0.72,0.585,0.2,0.10400000000000001,8.6,0.17,0.094,9.9681,0.313,0.4,0.094
1.0,0.67,0.2,0.41,0.091,4.3999999999999995,0.5,0.166,9.953999999999999,0.314,0.58,0.098
1.0,0.75,0.31,0.24,0.071,3.1,0.28,0.141,9.9397,0.316,0.38,0.106
1.0,0.71,0.28,0.19,0.078,4.0,0.48,0.184,9.957899999999999,0.316,0.5,0.094
1.0,0.6900000000000001,0.34,0.36,0.013999999999999999,3.2,0.13,0.145,9.9214,0.307,0.52,0.098
1.0,0.67,0.27,0.12,0.013000000000000001,4.1000000000000005,0.62,0.138,9.921,0.321,0.42,0.1
1.0,0.72,0.34,0.23,0.08900000000000001,10.5,0.22,0.155,9.9692,0.301,0.58,0.095
1.0,0.6799999999999999,0.46,0.26,0.063,14.7,0.49,0.159,9.9434,0.314,0.47,0.1
1.0,0.6599999999999999,0.38,0.18,0.012,4.2,0.2,0.084,9.927,0.322,0.45,0.10099999999999999
1.0,0.8,0.42,0.36,0.05,3.7000000000000006,0.34,0.101,9.92,0.313,0.57,0.12300000000000001
1.0,0.6599999999999999,0.19,0.43,0.109,4.5,0.53,0.154,9.9752,0.352,0.77,0.10400000000000001
1.0,0.62,0.22,0.28,0.022000000000000002,4.0,0.24,0.125,9.917,0.319,0.48,0.105
1.0,0.64,0.2,0.22,0.07400000000000001,3.2,0.53,0.172,9.9404,0.324,0.58,0.11
1.0,0.6799999999999999,0.27,0.26,0.161,4.9,0.55,0.196,9.984,0.315,0.5,0.09300000000000001
1.0,0.53,0.31,0.38,0.105,3.1,0.53,0.14,9.9321,0.33399999999999996,0.46,0.11699999999999999
1.0,0.6,0.16,0.27,0.12,3.0,0.39,0.098,9.9402,0.315,0.34,0.10800000000000001
1.0,0.72,0.47,0.16,0.059000000000000004,4.8,0.14,0.125,9.9428,0.309,0.49,0.098
1.0,0.5900000000000001,0.26,0.24,0.024,4.6,0.27,0.132,9.9234,0.363,0.73,0.113
